YEAR,MO,DY,T2MDEW,T2M,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,QV2M,RH2M,PRECTOTCORR
1982,7,2,22.63,24.38,23.51,24.79,-271.42,25.33,23.6,101.19,3.82,4.67,2.56,2.11,214.38,4.77,17.03,89.88,18.5
1982,7,3,21.9,24.03,22.97,24.32,-270.78,25.49,23.12,101.04,4.45,5.17,3.48,1.69,203.88,5.58,16.3,87.88,10.61
1982,7,4,21.41,23.82,22.62,24.05,-270.41,25.44,22.7,101.06,3.66,4.15,3.1,1.05,188.5,4.59,15.81,86.44,7.48
1982,7,5,21.16,23.66,22.41,23.71,-270.91,24.89,22.65,101.11,3.34,3.83,2.91,0.91,197.75,4.25,15.56,85.88,4.86
1982,7,6,21.58,23.44,22.51,23.54,-271.6,24.31,22.77,101.08,3.87,4.91,2.96,1.95,219.94,4.89,15.99,89.19,3.43
1982,7,7,21.67,23.33,22.5,23.72,-270.68,24.78,22.31,100.99,3.48,3.95,2.92,1.02,222.81,4.36,16.11,90.31,5.52
1982,7,8,21.73,23.63,22.68,24.06,-269.62,25.61,22.08,100.92,3.59,4.82,2.88,1.95,214,4.48,16.17,89.06,1.26
1982,7,9,21.61,24.08,22.85,24.57,-269.99,25.89,22.73,100.92,3.86,4.73,2.95,1.79,203.69,4.73,16.05,86.12,0.58
1982,7,10,21.51,24.2,22.86,24.69,-269.76,25.98,22.59,100.92,3.8,4.68,2.95,1.73,214.25,4.69,15.99,85.06,0.23
1982,7,11,22.03,23.96,23,24.41,-271.19,25.08,23.12,100.97,4.17,4.94,3.35,1.59,216.19,5.19,16.48,88.88,4.56
1982,7,12,21.8,24.06,22.94,24.28,-270.89,25.39,23.13,100.99,4.45,5.59,3.74,1.86,223.12,5.63,16.24,87.19,7.41
1982,7,13,21.82,24.19,23.01,24.32,-270.43,25.78,23.07,101.07,3.91,4.47,3.23,1.25,228,4.99,16.24,86.62,1.7
1982,7,14,22.23,24.39,23.3,24.52,-269.86,26.39,23.1,101.05,2.9,3.43,2.06,1.37,221.5,3.69,16.66,87.81,2.53
1982,7,15,22.43,24.13,23.28,24.27,-270.24,25.92,23.01,101.02,3.89,4.81,3.26,1.55,210.25,4.9,16.85,90.25,1.07
1982,7,16,22.07,23.62,22.84,23.73,-271.04,24.94,22.83,101.09,4.12,5.11,2.94,2.17,208,5.27,16.48,90.94,1.53
1982,7,17,21.68,23.46,22.57,23.47,-270.83,24.87,22.55,101.05,4.15,5.14,2.95,2.2,210.44,5.38,16.11,89.75,0.85
1982,7,18,21.69,23.65,22.67,23.67,-270.15,25.46,22.46,101.02,3.46,4.17,2.91,1.27,215.81,4.55,16.11,88.88,0.66
1982,7,19,21.64,23.41,22.53,23.48,-270.27,25.19,22.3,100.97,3.83,4.26,3.23,1.03,220.06,5,16.05,89.81,0.95
1982,7,20,21.43,23.24,22.33,23.37,-270.27,25,22.12,101.02,3.83,4.46,3.15,1.31,207.5,4.96,15.87,89.56,0.13
1982,7,21,21.08,23.1,22.09,23.27,-270.31,24.73,21.9,101.08,4.02,5.1,3.26,1.85,214.44,5.14,15.5,88.5,0.06
1982,7,22,20.87,22.93,21.9,23.08,-270.43,24.62,21.9,101.08,4.52,5.88,3.02,2.86,215.62,5.74,15.32,88.25,0.06
1982,7,23,20.64,22.72,21.68,22.83,-270.51,24.35,21.71,101.12,4.45,5.07,3.61,1.46,210.75,5.77,15.08,88.12,0.47
1982,7,24,20.98,22.74,21.86,22.75,-270.42,24.32,21.58,101.11,3.8,4.29,2.99,1.3,214.12,5.02,15.38,89.81,0.17
1982,7,25,21.05,22.77,21.91,22.77,-270.35,24.51,21.71,101.07,4.03,4.7,3.01,1.7,211.94,5.45,15.5,90.12,0.12
1982,7,26,20.96,22.51,21.73,22.49,-270.11,24.35,21.31,101.09,3.67,4.63,2.97,1.66,224,5.08,15.38,91.06,0.03
1982,7,27,20.89,22.31,21.6,22.26,-270.02,24.15,21.03,101.07,3.23,4.12,2.78,1.34,212.12,4.64,15.32,91.81,0.03
1982,7,28,20.9,22.46,21.68,22.39,-270.17,24.24,21.25,101.08,3.04,3.54,2.29,1.25,206.88,4.41,15.32,91,0.04
1982,7,29,20.57,22.44,21.51,22.42,-269.56,24.52,20.94,101.14,2.8,3.28,2.16,1.12,215.06,3.92,15.01,89.38,0.01
1982,7,30,20.87,22.37,21.62,22.32,-269.96,24.22,21.03,101.18,3.55,4.28,2.76,1.52,228.94,4.88,15.32,91.31,0.13
1982,7,31,21.11,22.36,21.73,22.17,-271.17,23.45,21.48,101.17,3.68,4.48,2.88,1.59,219.81,5.41,15.5,92.62,0.39
1982,8,1,21.05,22.4,21.73,22.17,-270.55,23.99,21.39,101.08,3.84,5.3,2.98,2.31,221.94,5.81,15.5,92.06,0.24
1982,8,2,20.77,22.06,21.41,21.83,-270.65,23.58,21.08,101.07,3.87,5.47,2.9,2.57,210.12,5.81,15.2,92.44,0.15
1982,8,3,20.33,21.92,21.13,21.73,-270.51,23.54,20.9,101.06,3.55,4.3,2.84,1.45,211.19,5.36,14.83,90.81,0.19
1982,8,4,20,21.72,20.86,21.61,-270.2,23.42,20.47,101.07,3.66,4.12,2.99,1.13,207.06,5.32,14.53,90.06,0.56
1982,8,5,19.59,21.75,20.67,21.6,-269.99,23.58,20.41,101.06,3.45,4.1,2.9,1.2,208.81,5.08,14.16,87.81,0.36
1982,8,6,19.83,21.42,20.62,21.19,-270.81,22.73,20.39,101.07,3.14,3.81,2.59,1.22,222.5,4.76,14.34,90.69,0.86
1982,8,7,20.04,21.56,20.8,21.44,-270.17,23.3,20.33,101.06,3,3.95,2.1,1.86,228.62,4.41,14.53,91.12,0.2
1982,8,8,20.01,21.69,20.84,21.63,-270.05,23.57,20.47,101.16,3.8,4.93,2.98,1.95,215.06,5.45,14.53,90.31,0.17
1982,8,9,19.96,21.83,20.9,21.77,-269.81,23.83,20.49,101.16,3.45,4.06,2.77,1.3,216.31,4.95,14.47,89.31,0.04
1982,8,10,19.74,22.16,20.95,22.12,-269.2,24.35,20.4,101.2,3.95,4.66,3.21,1.45,221.5,5.45,14.28,86.38,0.02
1982,8,11,19.98,22.36,21.16,22.41,-269.45,24.47,20.76,101.26,3.39,3.89,2.93,0.96,224.19,4.67,14.47,86.56,0.17
1982,8,12,20.35,22.51,21.44,22.6,-268.77,24.97,20.58,101.21,3.68,4.88,3.09,1.8,230,4.82,14.83,87.75,0.08
1982,8,13,20.53,22.48,21.5,22.49,-269.62,24.53,21.01,101.09,4.09,5.01,3.25,1.77,221.19,5.64,15.01,88.94,0.26
1982,8,14,20.65,22.48,21.56,22.42,-269.92,24.4,21.17,101.16,3.75,4.77,2.8,1.97,213.19,5.27,15.08,89.62,3.05
1982,8,15,20.7,22.56,21.63,22.56,-269.45,24.68,20.98,101.2,2.91,3.6,2.45,1.16,216.75,4.05,15.14,89.44,1.66
1982,8,16,20.68,22.85,21.76,22.8,-269.31,25.23,21.39,101.11,3.34,4.09,2.8,1.29,223.38,4.58,15.14,87.75,3.48
1982,8,17,20.56,22.23,21.4,22.12,-270.16,24.08,21.09,101.05,4.35,5.1,3.41,1.7,223.88,6.12,15.01,90.38,1.66
1982,8,18,20.58,22.14,21.37,21.99,-269.95,24.08,20.89,101.04,3.8,4.81,2.67,2.14,214.12,5.75,15.08,91,1.57
1982,8,19,20.42,22.44,21.44,22.4,-269.45,24.75,21.05,101.17,3.09,3.59,2.57,1.02,214.62,4.54,14.89,88.62,2.02
1982,8,20,20.4,22.27,21.33,22.17,-269.74,24.23,20.82,101.2,3.88,4.64,3.27,1.38,221,5.59,14.83,89.38,0.12
1982,8,21,19.84,21.99,20.91,21.91,-269.53,24.11,20.49,101.18,4.2,5.05,3.52,1.53,224.38,5.91,14.34,87.88,0.42
1982,8,22,19.87,22.27,21.07,22.21,-269.01,24.6,20.47,101.22,3.99,4.45,3.36,1.09,222.81,5.61,14.34,86.56,1.18
1982,8,23,20.04,22.23,21.13,22.12,-269.08,24.65,20.58,101.25,3.66,4.49,3.09,1.41,225.88,5.14,14.53,87.62,9.23
1982,8,24,20.15,22.06,21.11,21.96,-270.04,23.85,20.74,101.12,4.09,4.96,2.93,2.03,221.81,5.74,14.65,89.06,1.03
1982,8,25,20.09,22.05,21.08,21.99,-269.77,24.1,20.73,101.07,3.56,4.27,2.7,1.58,217.56,5.09,14.59,88.81,0.5
1982,8,26,20.08,21.9,21,21.91,-269.38,24.16,20.39,101.01,3.46,3.98,2.91,1.08,221.81,4.77,14.59,89.56,0.47
1982,8,27,20.31,22.05,21.18,21.93,-270.05,23.83,20.73,101.03,3.6,4.32,2.7,1.62,221.94,5.23,14.77,90,1.69
1982,8,28,20.58,22.48,21.53,22.47,-269.21,24.8,20.87,101,2.89,3.35,2.31,1.04,220.19,4.21,15.08,89.31,1.26
1982,8,29,20.72,22.83,21.78,22.86,-268.77,25.32,20.94,100.94,3.61,4.06,2.88,1.18,236.81,4.84,15.2,88.12,0.55
1982,8,30,21.01,22.76,21.89,22.76,-269.95,24.69,21.51,100.91,3.76,4.62,3.09,1.54,225.69,5.15,15.5,90,0.66
1982,8,31,20.76,22.9,21.83,22.92,-268.99,25.33,21.18,101.02,3.43,4.32,2.8,1.52,224.56,4.78,15.2,88,0.33
1982,9,1,20.84,22.64,21.74,22.52,-270.47,24.26,21.58,101.01,3.39,4.18,2.71,1.47,226.31,4.94,15.32,89.69,0.46
1982,9,2,20.61,22.61,21.61,22.52,-269.62,24.74,21.21,101.04,3.38,4.42,2.74,1.68,220.38,4.97,15.08,88.69,0.4
1982,9,3,20.55,22.49,21.52,22.44,-269.63,24.51,21,101,3.73,4.93,2.88,2.05,230.44,5.23,15.01,88.94,1.45
1982,9,4,20.69,22.83,21.76,22.9,-269.21,25.05,21.12,100.91,4.08,5.26,3.32,1.93,226.19,5.49,15.2,88,1.28
1982,9,5,20.77,22.87,21.82,22.93,-269.7,24.9,21.45,100.98,3.81,4.86,2.95,1.91,223.94,5.22,15.26,88.19,2.48
1982,9,6,20.7,22.58,21.64,22.54,-269.74,24.64,21.23,101.08,3.77,4.86,2.59,2.26,230.31,5.34,15.14,89.38,0.64
1982,9,7,20.63,22.99,21.81,22.98,-268.25,26.01,21.12,101.02,3.38,4.68,2.27,2.41,226.19,4.67,15.08,87,0.4
1982,9,8,20.67,22.79,21.73,22.84,-268.76,25.43,21.03,100.97,3.67,4.64,2.77,1.88,221.75,5.09,15.14,88.19,0.09
1982,9,9,20.38,22.63,21.51,22.58,-269.6,24.47,20.92,101.02,3.05,3.77,2.46,1.31,229.12,4.36,14.83,87.38,0.2
1982,9,10,20.73,22.98,21.86,23.11,-268.99,25.5,21.34,101.03,3.6,4.61,2.95,1.66,222.88,4.84,15.2,87.44,0.27
1982,9,11,20.77,23.01,21.9,23.2,-268.99,25.56,21.4,101.06,3.69,4.63,3.03,1.6,223.38,4.89,15.2,87.56,0.43
1982,9,12,20.87,23.16,22.01,23.29,-268.88,25.62,21.35,101.06,3.52,4.62,2.71,1.91,231.44,4.73,15.32,87.31,0.31
1982,9,13,21.25,23.37,22.31,23.52,-268.97,25.79,21.61,101,3.77,4.75,2.93,1.83,228.94,4.96,15.69,88.25,1.23
1982,9,14,21.22,23.4,22.31,23.55,-269.6,25.55,22.01,100.93,4.04,5.07,2.93,2.14,227.62,5.32,15.69,87.69,0.81
1982,9,15,21.05,23.36,22.2,23.54,-269.09,25.76,21.69,100.97,3.99,4.93,2.87,2.06,222.5,5.38,15.5,87.19,0.83
1982,9,16,20.92,23.32,22.12,23.45,-268.47,26.11,21.43,101.06,3.19,3.88,2.66,1.22,221.25,4.37,15.38,86.88,0.39
1982,9,17,21.16,23.33,22.25,23.35,-269.12,25.76,21.74,101.03,3.61,4.29,2.79,1.5,225.75,5.02,15.62,87.94,0.76
1982,9,18,21.05,23.15,22.1,23.13,-269.88,25.1,21.83,101.03,3.87,4.73,2.68,2.05,220.5,5.48,15.5,88.19,0.11
1982,9,19,21.04,23.24,22.14,23.27,-268.81,25.83,21.48,101.07,3.16,3.92,2.55,1.37,215.44,4.58,15.5,87.88,0.23
1982,9,20,21.05,23.58,22.31,23.69,-268.24,26.62,21.7,101.07,2.95,4.35,2.02,2.33,218.06,4.16,15.5,86.25,0.13
1982,9,21,21.17,23.98,22.57,24.22,-267.83,27.24,21.92,101.08,2.94,4.02,2.16,1.86,217.44,3.88,15.62,84.94,0.13
1982,9,22,21.35,24.26,22.81,24.7,-267.73,27.4,21.98,101.02,3.21,4.45,2.26,2.2,216.81,4.02,15.81,84.44,0.09
1982,9,23,21.58,24.21,22.9,24.58,-268.52,26.98,22.34,100.96,3.96,4.95,3.12,1.82,224.81,4.98,16.05,85.69,1.62
1982,9,24,21.51,24.04,22.77,24.44,-269,26.54,22.39,100.91,4.06,4.62,3.36,1.25,217.38,5.08,15.93,86,1.76
1982,9,25,21.43,24.65,23.04,25.12,-268.02,27.72,22.59,100.97,3.11,3.76,2.62,1.13,210.25,3.83,15.87,82.81,2.13
1982,9,26,21.59,24.56,23.08,25.02,-268.34,27.43,22.62,100.96,3.45,4.39,2.71,1.68,216.25,4.2,16.05,84,1.11
1982,9,27,22.07,24.38,23.23,24.71,-268.91,27.08,22.84,100.89,3.91,4.45,3.42,1.03,221.81,4.88,16.54,87.19,4.37
1982,9,28,22.2,24.55,23.37,24.8,-269.02,27.01,22.89,100.85,3.93,4.44,3.05,1.39,212.62,5.09,16.66,87.06,0.7
1982,9,29,22.03,24.62,23.33,24.96,-268.65,27.32,22.83,100.97,3.94,4.74,3.3,1.44,217.25,5.06,16.48,85.94,0.62
1982,9,30,22.01,24.86,23.43,25.28,-268.48,27.52,22.85,100.97,3.87,4.24,3.29,0.95,216.38,4.88,16.42,84.69,0.73
1982,10,1,21.92,24.65,23.29,24.94,-269.8,26.73,23.37,100.88,4.07,4.88,3.32,1.56,212.5,5.16,16.36,85,0.79
1982,10,2,21.38,24.6,22.99,24.98,-269.02,27.08,22.94,100.85,3.81,4.29,3.34,0.95,212.31,4.84,15.81,82.62,0.5
1982,10,3,21.17,24.49,22.83,24.99,-268.44,27.17,22.47,100.94,3.52,4.17,3.07,1.1,214.44,4.42,15.62,82.19,1.79
1982,10,4,21.13,24.63,22.88,25.3,-268.43,27.37,22.65,100.93,3.38,4.24,2.17,2.07,217.25,4.2,15.56,81.31,1.07
1982,10,5,20.83,24.71,22.77,25.37,-268.45,27.3,22.61,100.94,3.73,4.45,3.27,1.18,213.19,4.6,15.32,79.5,0.76
1982,10,6,21.48,24.82,23.15,25.33,-268.53,27.42,22.8,100.9,3.62,4.52,2.92,1.6,224.44,4.51,15.93,82,5.07
1982,10,7,22.19,25.09,23.65,25.51,-268.41,27.89,23.14,100.88,3.82,4.45,3.11,1.34,231,4.8,16.66,84.38,14.18
1982,10,8,22.3,24.15,23.23,24.55,-272,24.72,23.57,100.84,4.54,5.02,3.88,1.14,225.56,5.63,16.78,89.31,10.52
1982,10,9,21.99,24.61,23.3,24.93,-270.13,26.54,23.51,100.78,4.12,4.77,3.19,1.58,228.44,5.2,16.48,85.5,6.42
1982,10,10,22.08,24.59,23.34,24.94,-269.79,26.5,23.14,100.82,4.15,4.55,3.56,0.99,226.94,5.26,16.54,86.06,14.67
1982,10,11,22,24.6,23.3,24.92,-269.88,26.62,23.34,100.82,4.06,5.01,2.91,2.1,210,5.13,16.48,85.56,15.62
1982,10,12,21.73,24.15,22.94,24.48,-270.39,25.65,22.9,100.85,3.05,3.62,2.75,0.88,228.81,3.84,16.17,86.38,8.26
1982,10,13,22.13,24.71,23.42,25.1,-269.69,26.68,23.22,100.81,4.02,4.83,3.19,1.64,223.75,5.03,16.6,85.62,3.77
1982,10,14,22.55,24.91,23.73,25.33,-269.84,26.9,23.58,100.84,4.23,4.91,3.82,1.09,220.75,5.28,17.03,86.81,12.73
1982,10,15,22.63,24.86,23.75,25.37,-270.58,26.35,23.78,100.93,3.75,4.16,3.16,0.99,227.06,4.69,17.09,87.44,7.76
1982,10,16,22.87,25.1,23.98,25.42,-269.91,27.03,23.79,100.87,4.01,4.8,3.42,1.38,233.62,5.05,17.33,87.5,10.04
1982,10,17,22.67,25.05,23.86,25.36,-269.55,27.18,23.58,100.84,3.2,3.55,2.69,0.86,224.88,4.08,17.15,86.81,6.36
1982,10,18,22.73,25.24,23.98,25.69,-269.42,27.43,23.7,100.8,3.77,4.44,3.14,1.3,228.38,4.7,17.21,86.19,1.5
1982,10,19,22.73,24.94,23.83,25.44,-270.36,26.65,23.87,100.87,3.91,4.25,3.62,0.62,224.94,4.86,17.21,87.56,1.46
1982,10,20,22.65,25.16,23.9,25.69,-269.44,27.26,23.55,100.88,3.44,3.95,2.91,1.05,222.75,4.24,17.15,86.12,2.73
1982,10,21,22.8,25.3,24.05,25.78,-269.61,27.4,23.86,100.76,3.61,4.65,2.92,1.73,213.88,4.45,17.27,86.12,1.12
1982,10,22,22.78,25.24,24.01,25.57,-269.84,27.24,23.93,100.64,3.85,4.41,3.13,1.28,217.81,4.87,17.27,86.31,2.26
1982,10,23,22.6,24.96,23.78,25.4,-269.7,27.02,23.58,100.79,2.84,3.11,2.42,0.69,218.62,3.57,17.09,86.88,5.81
1982,10,24,22.62,24.62,23.62,25.29,-270.56,26.26,23.67,100.91,3.21,3.84,2.56,1.28,213.88,3.97,17.09,88.62,3.72
1982,10,25,22.76,24.71,23.73,25.4,-270.49,26.37,23.71,100.93,3.16,3.85,2,1.85,219.5,3.88,17.21,88.94,5.77
1982,10,26,22.69,24.87,23.78,25.55,-269.82,26.84,23.52,100.87,3.7,4.7,2.34,2.35,234.19,4.58,17.15,87.88,10.54
1982,10,27,22.59,24.67,23.63,25.24,-270.79,26.01,23.65,100.81,3.55,4.23,2.55,1.67,228.38,4.45,17.09,88.25,9.9
1982,10,28,22.4,25.17,23.79,25.67,-269.62,27.15,23.62,100.82,3.7,4.44,3.12,1.32,224.12,4.57,16.85,84.81,1.48
1982,10,29,22.18,25.44,23.81,26.01,-269.41,27.51,23.76,100.93,3.11,3.73,2.62,1.12,209,3.82,16.6,82.38,0.58
1982,10,30,22.03,25.41,23.73,26.04,-269.97,27.23,24.05,100.94,2.66,3.07,2.09,0.98,210.06,3.27,16.48,81.69,0.85
1982,10,31,22.25,25.62,23.94,26.3,-269.2,27.72,23.78,100.78,3.09,3.75,2.48,1.27,223.56,3.8,16.72,81.81,2.02
1982,11,1,22.46,25.51,23.99,26.15,-269.41,27.69,23.94,100.65,2.95,3.8,2.02,1.78,216.12,3.62,16.97,83.44,2.15
1982,11,2,22.36,25.48,23.92,26.21,-269.45,27.58,23.89,100.62,2.56,3.53,1.71,1.82,198,3.15,16.85,83.06,0.51
1982,11,3,22.51,25.51,24.01,26.17,-269.44,27.69,23.98,100.76,2.41,2.96,1.38,1.59,198.94,2.96,16.97,83.69,0.5
1982,11,4,22.48,25.4,23.94,25.93,-269.31,27.66,23.82,100.84,2.28,3.41,1.06,2.34,193.5,2.81,16.97,84.12,0.16
1982,11,5,22.73,25.44,24.08,25.81,-269.02,27.84,23.71,100.73,3.21,3.82,2.71,1.11,212.25,3.97,17.21,85.19,0.14
1982,11,6,22.9,25.61,24.26,26.1,-269.41,27.75,24.01,100.62,3.46,4.36,2.95,1.41,206.19,4.27,17.4,85.12,0.71
1982,11,7,22.68,25.51,24.1,26.12,-269.6,27.63,24.08,100.7,3.26,3.73,2.46,1.27,185.94,4.04,17.21,84.56,0.59
1982,11,8,22.41,25.41,23.91,25.85,-268.97,27.82,23.64,100.95,2.7,3.34,2.07,1.27,202.94,3.37,16.85,83.81,0.35
1982,11,9,22.98,25.76,24.37,26.53,-268.75,28.19,23.79,100.9,3.12,3.79,2.6,1.19,217.44,3.78,17.46,84.94,0.58
1982,11,10,23.16,25.89,24.53,26.8,-269.22,28.15,24.22,100.77,3.39,3.74,3.05,0.69,211.94,4.15,17.7,85.25,0.68
1982,11,11,23.08,26.07,24.58,26.93,-268.86,28.6,24.31,100.74,3.12,3.73,2.3,1.42,208.69,3.8,17.64,84.06,0.44
1982,11,12,22.76,26.09,24.43,26.83,-268.77,28.57,24.19,100.75,3.02,3.58,1.92,1.66,197.31,3.71,17.27,82.38,0.64
1982,11,13,22.73,26.03,24.38,26.61,-268.95,28.4,24.21,100.86,3.61,4.45,3.08,1.38,215.75,4.48,17.21,82.44,1.71
1982,11,14,22.91,25.84,24.38,26.51,-269.42,28.02,24.3,100.89,3.62,4.45,2.93,1.52,217.69,4.46,17.4,84.19,1.49
1982,11,15,22.76,26.17,24.47,26.91,-268.78,28.62,24.25,100.8,2.78,3.29,2.19,1.1,202.38,3.41,17.27,81.94,0.16
1982,11,16,22.94,26.3,24.62,27,-268.99,28.67,24.51,100.78,3.41,4.05,3,1.05,208.94,4.2,17.46,82.19,0.4
1982,11,17,23.06,26.37,24.71,26.98,-268.82,28.86,24.53,100.75,3.24,3.84,2.68,1.16,215.06,4.02,17.58,82.44,1.47
1982,11,18,23.25,26.33,24.79,26.87,-269.06,28.72,24.62,100.74,3.28,3.98,2.66,1.32,210,4.07,17.76,83.44,1.95
1982,11,19,23.18,26.29,24.73,26.75,-269.37,28.44,24.66,100.76,3.12,3.52,2.79,0.73,207.31,3.9,17.7,83.25,1.81
1982,11,20,22.95,26.43,24.69,27.01,-269,28.87,24.72,100.78,2.45,3.54,0.6,2.94,200.5,3.03,17.46,81.62,1.53
1982,11,21,22.58,26.62,24.6,27.21,-268.31,29.3,24.47,100.71,1.98,3.16,0.09,3.08,177.62,2.45,17.09,79.25,1.18
1982,11,22,22.73,26.3,24.51,27.03,-269.21,28.55,24.62,100.72,2.4,2.88,1.88,1,192.81,2.93,17.21,81.12,0.16
1982,11,23,22.02,26.31,24.16,27.09,-268.4,28.91,24.16,100.8,1.84,2.8,0.13,2.66,192.62,2.29,16.48,78,0.2
1982,11,24,22.27,26.48,24.37,26.85,-269,29.05,24.9,100.8,2.57,3.72,1.63,2.08,129.56,3.23,16.78,78.12,0.11
1982,11,25,21.91,26.01,23.97,26.24,-268.2,28.94,23.99,100.85,1.73,3.2,0.07,3.13,199.06,2.14,16.42,79.06,0.03
1982,11,26,22.19,26.04,24.11,26.39,-267.98,28.96,23.79,100.83,2.84,3.65,1.8,1.85,212.94,3.55,16.66,80.19,0.12
1982,11,27,22.22,26,24.11,26.47,-267.77,29.18,23.8,100.78,3.23,3.95,2.29,1.66,219.75,3.98,16.72,80.69,2.31
1982,11,28,22.1,26.03,24.07,26.49,-268.09,28.88,23.83,100.88,3.3,4.02,2.65,1.38,210.25,4.11,16.6,79.88,0.62
1982,11,29,22.08,25.93,24.01,26.64,-268.5,28.48,23.83,101.01,3.24,3.57,2.89,0.67,220.75,4.02,16.54,79.94,0.79
1982,11,30,22.53,26.13,24.33,26.87,-268.52,28.7,24.08,101.03,3,3.8,2.37,1.43,207.06,3.66,16.97,81,0.88
1982,12,1,22.32,26.07,24.19,27.05,-269.1,28.37,24.33,101,2.41,3.36,1.41,1.95,177,2.98,16.78,80.25,1.67
1982,12,2,22.12,26.05,24.09,27.31,-268.93,28.41,24.19,100.94,2.73,3.48,2.2,1.28,158.19,3.32,16.6,79.5,0.06
1982,12,3,22.12,26.66,24.4,27.68,-268.51,29.19,24.55,100.81,2.68,3.2,1.74,1.45,174,3.26,16.6,76.81,0.07
1982,12,4,22.65,26.87,24.76,27.89,-268.05,29.66,24.56,100.69,2.99,4.1,1.84,2.27,207.5,3.62,17.15,78.31,0.11
1982,12,5,23.12,27.09,25.11,27.95,-268.21,29.83,24.89,100.64,4.04,4.69,3.44,1.25,230.25,5,17.7,79.56,0.94
1982,12,6,22.8,27.21,25.01,28.05,-267.8,30.11,24.76,100.66,3.46,4.22,2.66,1.56,245,4.21,17.33,77.69,0.82
1982,12,7,21.1,26.48,23.79,27.64,-268.06,29.37,24.28,100.76,2.23,3.3,0.78,2.52,197.31,2.69,15.75,74.06,4.37
1982,12,8,21.26,26.37,23.82,27.38,-269.21,28.71,24.77,100.89,1.04,2.86,0.21,2.65,227.5,1.36,15.75,74,7.84
1982,12,9,18.05,27.04,22.54,27.47,-266.42,30.74,24.01,100.86,3,4.75,2.04,2.7,190.5,3.82,12.94,59.31,0.2
1982,12,10,20.68,27.14,23.91,27.47,-267.99,30.15,24.99,100.85,3.06,4.82,1.56,3.26,231.31,3.74,15.26,68.81,0.24
1982,12,11,22.51,26.48,24.49,27.03,-268.7,29.08,24.63,100.73,3.57,4.52,2.73,1.77,227.5,4.38,17.03,79.44,3.52
1982,12,12,22.8,26.33,24.57,26.89,-268.11,29.28,24.24,100.66,3.1,4.1,1.93,2.17,224.25,3.81,17.33,81.81,0.6
1982,12,13,22.75,25.92,24.33,26.68,-268.98,28.35,24.18,100.78,3.12,4.36,2.33,2.03,197,3.77,17.27,83.25,0.4
1982,12,14,21.8,26.12,23.96,26.46,-269.13,28.46,24.44,100.79,1.75,2.47,0.8,1.66,170.69,2.27,16.3,77.75,0.02
1982,12,15,21.69,26.29,23.99,26.76,-268.16,29.09,24.1,100.8,2.38,3.87,0.91,2.95,190,2.94,16.17,76.62,0.01
1982,12,16,22.34,26.68,24.51,27.18,-267.82,29.76,24.43,100.75,3.05,4.23,1.8,2.44,231.62,3.73,16.85,78.06,0.07
1982,12,17,22.69,27.17,24.93,27.77,-267.94,30.36,25.15,100.66,3.38,4.53,1.67,2.86,233.25,4.05,17.21,77.44,0.2
1982,12,18,23.37,27.15,25.26,27.8,-268.27,29.9,25.02,100.67,3.75,4.28,3.16,1.12,224.69,4.6,17.94,80.5,0.29
1982,12,19,23.48,27.44,25.46,28.03,-267.4,30.72,24.96,100.77,3.07,3.87,1.84,2.03,213.56,3.7,18.07,80.12,0.22
1982,12,20,23.62,27.24,25.43,27.94,-268.54,29.96,25.35,100.9,3.48,4.4,2.7,1.7,209.19,4.22,18.19,81.31,0.26
1982,12,21,23.37,27.33,25.36,28.08,-267.95,30.34,25.13,100.83,3.3,4.62,2.26,2.36,212.75,4,17.94,79.88,0.1
1982,12,22,23.57,27.22,25.4,27.85,-268.73,29.7,25.28,100.73,4.01,4.52,3.52,1,218.5,4.98,18.19,81.06,0.58
1982,12,23,23.48,27.12,25.3,27.55,-268.87,29.57,25.29,100.72,4.05,4.84,3.27,1.58,233.81,4.99,18.07,81.06,0.64
1982,12,24,23.32,26.95,25.13,27.63,-268.62,29.58,25.05,100.66,3.55,4.34,2.87,1.47,222.12,4.28,17.88,81.06,0.29
1982,12,25,22.91,26.7,24.8,27.39,-269.17,28.98,24.99,100.78,2.91,4.15,1.68,2.48,201.44,3.5,17.46,80.31,0.11
1982,12,26,22.28,27.44,24.87,27.94,-267.6,30.65,25.12,100.79,2.34,3.41,0.23,3.19,205.81,2.87,16.85,74.69,0.18
1982,12,27,23.02,26.97,24.99,27.8,-268.77,29.55,25.19,100.73,3.15,4.4,2.3,2.11,202.69,3.8,17.58,79.62,0
1982,12,28,22.3,27.33,24.81,28.03,-267.07,30.9,24.82,100.59,3.4,4.36,2.35,2.01,230.5,4.13,16.91,75.69,0
1982,12,29,22.53,27.17,24.85,27.84,-267.36,30.56,24.77,100.61,3.12,3.89,2.25,1.64,219.94,3.83,17.15,77.44,0
1982,12,30,22.89,26.91,24.9,27.65,-268.6,29.5,24.95,100.64,2.41,3.59,1.52,2.08,182.5,2.96,17.46,79.31,0
1982,12,31,22.08,27.06,24.57,27.66,-267.47,30.26,24.58,100.71,1.97,3.36,0.18,3.18,198.81,2.41,16.66,75.69,0
1983,1,1,22.09,27,24.55,27.64,-267.7,30.31,24.87,100.79,2.22,3.82,0.37,3.45,157,2.83,16.66,75.94,0.05
